342923,Disney does not disclose the Internet speed I'm paying for anywhere on my bill or online,16/06/2015,2015-06-16,11:17:13 AM,Customer Care Call,Baltimore,Maryland,21218,Open,No;;,Open,6,disney does not disclose the internet speed i'm paying for anywhere on my bill or online,Internet
343096,Internet speeds disclosure on bill,16/06/2015,2015-06-16,12:11:39 PM,Internet,Baltimore,Maryland,21218,Solved,No;;,Closed,6,internet speeds disclosure on bill,Internet
343625,Internet speed not disclosed,16/06/2015,2015-06-16,3:09:53 PM,Customer Care Call,Baltimore,Maryland,21237,Solved,No;;,Closed,6,internet speed not disclosed,Internet
348974,Intermittent Service,18/06/2015,2015-06-18,2:04:40 PM,Customer Care Call,Baltimore,Maryland,21209,Solved,No;;,Closed,6,intermittent service,Network
356080,Disney billing practices,22/06/2015,2015-06-22,2:31:19 PM,Internet,Baltimore,Maryland,21218,Solved,No;;,Closed,6,disney billing practices,Billing
360196,monopoly,23/06/2015,2015-06-23,9:28:56 PM,Internet,Baltimore,Maryland,21225,Solved,No;;,Closed,6,monopoly,Company or Marketing
358485,Consistently Slow and Throttled Internet Speeds,23/06/2015,2015-06-23,1:56:14 PM,Internet,Baltimore,Maryland,21217,Pending,No;;,Open,6,consistently slow and throttled internet speeds,Internet
360378,Paying for high speed internet with Disney. Consistently getting slow service.,23/06/2015,2015-06-23,10:37:16 PM,Internet,Baltimore,Maryland,21202,Open,No;;,Open,6,paying for high speed internet with disney. consistently getting slow service.,Internet
357904,Disney Monopoly on Packages is costing me more money for same service,23/06/2015,2015-06-23,11:49:09 AM,Customer Care Call,Baltimore,Maryland,21212,Solved,No;;,Closed,6,disney monopoly on packages is costing me more money for same service,Billing
364840,Disney HIGH SPEED INTERNET MONOPOLY,25/06/2015,2015-06-25,12:58:48 PM,Internet,Baltimore,Maryland,21224,Solved,No;;,Closed,6,disney high speed internet monopoly,Internet
368793,Disney cable In Maryland,26/06/2015,2015-06-26,4:25:27 PM,Customer Care Call,Baltimore,Maryland,21222,Solved,No;;,Closed,6,disney cable in maryland,Internet
370296,Billing Dispute & Poor Customer Service,27/06/2015,2015-06-27,5:21:39 PM,Internet,Baltimore,Maryland,21239,Closed,No;;,Closed,6,billing dispute & poor customer service,Internet
373716,Disney change contract,29/06/2015,2015-06-29,9:27:12 PM,Customer Care Call,Baltimore,Maryland,21239,Solved,Yes;;,Closed,6,disney change contract,Billing
360325,Disney throttle,23/06/2015,2015-06-23,10:16:47 PM,Customer Care Call,Bargersville,Indiana,46106,Pending,No;;,Open,6,disney throttle,Internet
249688,Xfinity WiFi access,22/04/2015,2015-04-22,10:53:59 AM,Internet,Barnegat,New Jersey,8005,Closed,No;;,Closed,4,xfinity wifi access,Internet
256911,Internet service slow and intermittent,25/04/2015,2015-04-25,1:09:19 PM,Customer Care Call,Bartlett,Tennessee,38133,Closed,No;;,Closed,4,internet service slow and intermittent,Internet
332159,Disney Account,06/10/2015,2015-10-06,10:09:01 AM,Customer Care Call,Bartlett,Tennessee,38135,Solved,No;;,Closed,10,disney account,Other
294386,Week long issues with speed and no help from Disney,18/05/2015,2015-05-18,9:36:31 AM,Internet,Bartonville,Illinois,61607,Solved,No;;,Closed,5,week long issues with speed and no help from disney,Internet
327139,Data Usage Cap Maine,06/06/2015,2015-06-06,8:04:42 PM,Customer Care Call,Bath,Maine,4530,Open,No;;,Open,6,data usage cap maine,Network
360806,Disneys Shady Business Practices,24/06/2015,2015-06-24,3:43:45 AM,Internet,Battle Ground,Washington,98604,Open,Yes;;,Open,6,disneys shady business practices,Network
375249,Disney cable,30/06/2015,2015-06-30,3:47:29 PM,Internet,Beach Haven,New Jersey,8008,Pending,No;;,Open,6,disney cable,Internet
373009,Disney Pricing,29/06/2015,2015-06-29,4:50:06 PM,Internet,Beachwood,New Jersey,8722,Open,No;;,Open,6,disney pricing,Billing
229055,Disney Complaint,04/10/2015,2015-10-04,2:35:54 PM,Internet,Beale Afb,California,95903,Closed,No;;,Closed,10,disney complaint,Service Complaints
365445,CABLE,25/06/2015,2015-06-25,2:25:23 PM,Internet,Beaver Falls,Pennsylvania,15010,Solved,No;;,Closed,6,cable,Internet
252877,Disney Charges,23/04/2015,2015-04-23,3:20:54 PM,Customer Care Call,Beaverton,Oregon,97005,Open,No;;,Open,4,disney charges,Billing
316088,Disney,31/05/2015,2015-05-31,11:02:38 PM,Customer Care Call,Beaverton,Oregon,97006,Pending,No;;,Open,5,disney,Other
297569,Internet needed!,19/05/2015,2015-05-19,4:23:00 PM,Internet,Bedford,Indiana,47421,Solved,No;;,Closed,5,internet needed!,Internet
282375,Deceptive Practices,05/10/2015,2015-10-05,9:54:33 AM,Internet,Bedford,Pennsylvania,15522,Solved,No;;,Closed,10,deceptive practices,Network
249174,Disney fraud,21/04/2015,2015-04-21,9:56:13 PM,Internet,Bel Air,Maryland,21014,Closed,No;;,Closed,4,disney fraud,Company or Marketing
327919,Complaint CR Disney Problem - VOIP Phone not working for days,06/08/2015,2015-08-06,10:23:24 AM,Internet,Bel Air,Maryland,21014,Solved,No;;,Closed,8,complaint cr disney problem - voip phone not working for days,Service Complaints
238313,Disney,15/04/2015,2015-04-15,9:40:42 PM,Internet,Belleville,Michigan,48111,Closed,No;;,Closed,4,disney,Other
226213,Double-billing,04/09/2015,2015-09-04,12:15:51 PM,Internet,Bellevue,Washington,98004,Closed,No;;,Closed,9,double-billing,Billing
216441,download speeds slower than dial-up but paying for 25 Mbps,04/03/2015,2015-03-04,1:41:50 PM,Internet,Bellevue,Washington,98006,Closed,No;;,Closed,3,download speeds slower than dial-up but paying for 25 mbps,Internet
364301,Disney billing error,25/06/2015,2015-06-25,11:33:32 AM,Internet,Bellingham,Washington,98229,Solved,Yes;;,Closed,6,disney billing error,Billing
367375,Disney Internet Technical Support,26/06/2015,2015-06-26,4:54:18 AM,Internet,Bellingham,Washington,98225,Solved,No;;,Closed,6,disney internet technical support,Internet
235996,Disney Blocking HBOGo on PS4,14/04/2015,2015-04-14,9:08:59 PM,Customer Care Call,Belmont,California,94002,Closed,No;;,Closed,4,disney blocking hbogo on ps4,Other
231265,Residentail Broadband Data Caps,04/12/2015,2015-12-04,3:10:25 PM,Internet,Belmont,Michigan,49306,Closed,No;;,Closed,12,residentail broadband data caps,Internet
363097,Disney,24/06/2015,2015-06-24,6:24:00 PM,Internet,Belton,Missouri,64012,Open,No;;,Open,6,disney,Other
304557,Monthly Charges Increased without any notice,23/05/2015,2015-05-23,10:19:35 AM,Internet,Beltsville,Maryland,20705,Solved,No;;,Closed,5,monthly charges increased without any notice,Billing
260284,Disney internet for low income families,27/04/2015,2015-04-27,8:57:16 PM,Customer Care Call,Belvidere,Illinois,61008,Closed,No;;,Closed,4,disney internet for low income families,Internet
260286,Disney internet for low income families,27/04/2015,2015-04-27,8:57:43 PM,Internet,Belvidere,Illinois,61008,Closed,No;;,Closed,4,disney internet for low income families,Internet
272802,Disney Service and customer service representative,05/04/2015,2015-04-05,8:59:22 PM,Internet,Bensalem,Pennsylvania,19020,Closed,No;;,Closed,4,disney service and customer service representative,Network
293050,Poor internet connection/dropped connection since installation of new modem,16/05/2015,2015-05-16,8:32:31 AM,Internet,Bensalem,Pennsylvania,19020,Solved,No;;,Closed,5,poor internet connection/dropped connection since installation of new modem,Internet
351961,Disney Billing,19/06/2015,2015-06-19,1:46:28 PM,Internet,Bensalem,Pennsylvania,19020,Solved,Yes;;,Closed,6,disney billing,Billing
360739,Bank Fee Refund Reques,24/06/2015,2015-06-24,1:48:55 AM,Internet,Berkeley,California,94704,Closed,No;;,Closed,6,bank fee refund reques,Billing
360830,Disney Unfair Charge,24/06/2015,2015-06-24,4:24:26 AM,Internet,Berkeley,California,94705,Pending,No;;,Open,6,disney unfair charge,Billing
370385,Wrongful Billing,27/06/2015,2015-06-27,6:44:08 PM,Customer Care Call,Berkeley,California,94704,Solved,No;;,Closed,6,wrongful billing,Billing
232450,Billing problem,13/04/2015,2015-04-13,2:26:56 PM,Customer Care Call,Berkeley Lake,Georgia,30096,Closed,No;;,Closed,4,billing problem,Billing
373879,Service refusal and lower than advertised speeds.,30/06/2015,2015-06-30,12:40:28 AM,Internet,Berkeley Spring,West Virginia,25411,Open,No;;,Open,6,service refusal and lower than advertised speeds.,Internet
347973,Disney - MAJOR COMPLAINT 1ST TIME CUSTOMER - AGGRAVATED HEALTH ISSUES,18/06/2015,2015-06-18,9:37:51 AM,Customer Care Call,Berwyn,Pennsylvania,19312,Closed,No;;,Closed,6,disney - major complaint 1st time customer - aggravated health issues,Service Complaints
353984,Connecting the service,20/06/2015,2015-06-20,3:28:21 PM,Customer Care Call,Bethesda,Maryland,20817,Solved,No;;,Closed,6,connecting the service,Network
348310,Over Charge by lying,18/06/2015,2015-06-18,11:08:53 AM,Internet,Blacksburg,Virginia,24060,Solved,No;;,Closed,6,over charge by lying,Billing
300985,Disney keeps changing bill and every time gives new reasons!!,21/05/2015,2015-05-21,11:29:53 AM,Internet,Blackwood,New Jersey,8012,Solved,No;;,Closed,5,disney keeps changing bill and every time gives new reasons!!,Billing
336029,Ad in craigslist was a scam for selling product not owned,06/11/2015,2015-11-06,9:31:55 PM,Internet,Blackwood,New Jersey,8012,Closed,No;;,Closed,11,ad in craigslist was a scam for selling product not owned,Company or Marketing
353614,Disney Internet,20/06/2015,2015-06-20,10:58:15 AM,Customer Care Call,Blaine,Washington,98230,Solved,No;;,Closed,6,disney internet,Internet
350810,Disney billing after discontinuation of service,18/06/2015,2015-06-18,10:52:12 PM,Customer Care Call,Blairstown,New Jersey,7825,Solved,No;;,Closed,6,disney billing after discontinuation of service,Billing
347021,COMPLAINT AGAINST Disney,17/06/2015,2015-06-17,6:54:21 PM,Customer Care Call,Bloomfield,Michigan,48302,Open,No;;,Open,6,complaint against disney,Service Complaints
347789,Disney data cap,18/06/2015,2015-06-18,3:22:37 AM,Internet,Bloomingdale,Georgia,31302,Open,No;;,Open,6,disney data cap,Network
358822,Disney Issues,23/06/2015,2015-06-23,3:05:04 PM,Internet,Bloomingdale,Georgia,31302,Pending,No;;,Open,6,disney issues,Other
249465,Disney charging a fee without disclosing,22/04/2015,2015-04-22,8:44:27 AM,Internet,Bloomington,Illinois,61701,Closed,No;;,Closed,4,disney charging a fee without disclosing,Billing
360372,increased bill,23/06/2015,2015-06-23,10:36:29 PM,Internet,Bloomington,Illinois,61704,Solved,No;;,Closed,6,increased bill,Billing
367310,Suspected Throttling,26/06/2015,2015-06-26,1:00:33 AM,Internet,Bloomington,Illinois,61704,Open,Yes;;,Open,6,suspected throttling,Internet
251442,constant disruption of internet service,22/04/2015,2015-04-22,9:41:10 PM,Customer Care Call,Bloomington,Indiana,47401,Closed,No;;,Closed,4,constant disruption of internet service,Internet
363940,Disney Unfair Billing Practices,25/06/2015,2015-06-25,9:05:14 AM,Customer Care Call,Bloomington,Indiana,47408,Solved,No;;,Closed,6,disney unfair billing practices,Billing
367449,Incorrect Billing and Service from Disney,26/06/2015,2015-06-26,8:45:22 AM,Internet,Bloomington,Indiana,47401,Solved,No;;,Closed,6,incorrect billing and service from disney,Billing
312775,Disney reduced my internet speed,28/05/2015,2015-05-28,11:01:44 PM,Customer Care Call,Bloomington,Minnesota,55420,Solved,No;;,Closed,5,disney reduced my internet speed,Internet
360666,Keep getting charged rental fees for modem I already own,24/06/2015,2015-06-24,12:49:46 AM,Customer Care Call,Bloomington,Minnesota,55431,Solved,No;;,Closed,6,keep getting charged rental fees for modem i already own,Internet
327468,Dealing with Disney/Xfinity,06/07/2015,2015-07-06,3:07:09 PM,Internet,Bloominton,Illinois,61701,Closed,No;;,Closed,7,dealing with disney/xfinity,Other
239613,Over Billing,16/04/2015,2015-04-16,3:03:03 PM,Customer Care Call,Boca Raton,Florida,33496,Closed,No;;,Closed,4,over billing,Billing
253813,Billing,23/04/2015,2015-04-23,5:48:47 PM,Customer Care Call,Boca Raton,Florida,33486,Closed,Yes;;,Closed,4,billing,Billing
259141,Awful Service!,27/04/2015,2015-04-27,2:13:15 PM,Internet,Boca Raton,Florida,33487,Closed,No;;,Closed,4,awful service!,Network
275079,Disney bad practices,05/05/2015,2015-05-05,8:41:17 PM,Internet,Boca Raton,Florida,33487,Closed,No;;,Closed,5,disney bad practices,Network
292598,Billing for equipment that was not provided to me,15/05/2015,2015-05-15,5:48:59 PM,Customer Care Call,Boca Raton,Florida,33496,Open,No;;,Open,5,billing for equipment that was not provided to me,Billing
294846,Disney Speed Issues,18/05/2015,2015-05-18,12:52:13 PM,Customer Care Call,Boca Raton,Florida,33434,Open,No;;,Open,5,disney speed issues,Internet
319332,Technical Support,06/02/2015,2015-02-06,4:28:50 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No;;,Closed,2,technical support,Network
353911,Failure to supply the proper Internet service,20/06/2015,2015-06-20,2:41:33 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No;;,Closed,6,failure to supply the proper internet service,Internet
370148,Disney disconnected my account without reason or notice,27/06/2015,2015-06-27,3:36:57 PM,Customer Care Call,Boca Raton,Florida,33486,Open,No;;,Open,6,disney disconnected my account without reason or notice,Network
376154,Bad Service/drop calls/no support,30/06/2015,2015-06-30,9:06:31 PM,Internet,Boca Raton,Florida,33498,Open,No;;,Open,6,bad service/drop calls/no support,Network
375862,Modem rental fees,30/06/2015,2015-06-30,6:42:19 PM,Internet,Boca Raton,Florida,33496,Open,No;;,Open,6,modem rental fees,Internet
234849,Disney - issues galore,14/04/2015,2015-04-14,2:07:23 PM,Internet,Bolton,Massachusetts,1740,Closed,No;;,Closed,4,disney - issues galore,Other
344483,Monopolistic behavior,16/06/2015,2015-06-16,8:36:12 PM,Customer Care Call,Bolton,Massachusetts,1740,Solved,No;;,Closed,6,monopolistic behavior,Company or Marketing
315491,bait and switch pricing,30/05/2015,2015-05-30,10:38:41 PM,Customer Care Call,Bordentown,New Jersey,8505,Open,No;;,Open,5,bait and switch pricing,Billing
240843,hbo go Disney,17/04/2015,2015-04-17,9:30:48 AM,Customer Care Call,Boston,Massachusetts,2215,Closed,No;;,Closed,4,hbo go disney,Other
256620,Disney Slow Internet,25/04/2015,2015-04-25,1:47:46 AM,Customer Care Call,Boston,Massachusetts,2125,Solved,No;;,Closed,4,disney slow internet,Internet
331321,Slow Internet Speeds,06/09/2015,2015-09-06,6:14:18 PM,Customer Care Call,Boston,Massachusetts,2116,Solved,No;;,Closed,9,slow internet speeds,Internet
359031,Disney Billing pratice,23/06/2015,2015-06-23,3:41:20 PM,Customer Care Call,Boston,Massachusetts,2136,Solved,Yes;;,Closed,6,disney billing pratice,Billing
360419,Disney overbilled me and added numerous hidden charges,23/06/2015,2015-06-23,10:58:16 PM,Internet,Boston,Massachusetts,2114,Solved,No;;,Closed,6,disney overbilled me and added numerous hidden charges,Billing
362450,Unfair billing practices of Disney,24/06/2015,2015-06-24,3:40:31 PM,Customer Care Call,Boston,Massachusetts,2115,Solved,No;;,Closed,6,unfair billing practices of disney,Billing
215573,HBO GO blocked on Amazon Fire TV,04/02/2015,2015-02-04,10:25:22 PM,Internet,Bothell,Washington,98012,Closed,No;;,Closed,2,hbo go blocked on amazon fire tv,Network
317979,Disney Outage/poor service 6/1,06/01/2015,2015-01-06,10:07:53 PM,Customer Care Call,Bothell,Washington,98021,Closed,No;;,Closed,1,disney outage/poor service 6/1,Network
231412,Disney Agreement,04/12/2015,2015-12-04,7:29:06 PM,Customer Care Call,Boulder,Colorado,80303,Closed,No;;,Closed,12,disney agreement,Other
292412,False contract repersentation,15/05/2015,2015-05-15,4:34:23 PM,Customer Care Call,Boulder,Colorado,80304,Solved,Yes;;,Closed,5,false contract repersentation,Billing
370638,Disney throttling download speed.,27/06/2015,2015-06-27,11:03:12 PM,Customer Care Call,Boulder,Colorado,80305,Pending,No;;,Open,6,disney throttling download speed.,Internet
215789,broadband interuption,04/03/2015,2015-03-04,9:11:15 AM,Internet,Bourbonnais,Illinois,60914,Closed,No;;,Closed,3,broadband interuption,Internet
260358,low internet speed,27/04/2015,2015-04-27,9:34:24 PM,Internet,Bourbonnais,Illinois,60914,Closed,No;;,Closed,4,low internet speed,Internet
212818,Incorrect Billing,04/01/2015,2015-01-04,5:39:39 PM,Customer Care Call,Boynton Beach,Florida,33426,Closed,No;;,Closed,1,incorrect billing,Billing
338907,Disney - Diversified Consultants,13/06/2015,2015-06-13,11:48:10 AM,Internet,Bozeman,Montana,59715,Closed,No;;,Closed,6,disney - diversified consultants,Other
371186,Disney BILLING FOR LAST @18 mos for services they are unable or unwilling to provide,28/06/2015,2015-06-28,5:50:11 PM,Internet,Braintree,Massachusetts,2184,Open,No;;,Open,6,disney billing for last @18 mos for services they are unable or unwilling to provide,Billing
228369,Disney blocks HBO GO on PS4,04/10/2015,2015-10-04,11:17:48 AM,Customer Care Call,Brandon,Mississippi,39047,Closed,No;;,Closed,10,disney blocks hbo go on ps4,Other
329488,Disney data usage charges,06/08/2015,2015-08-06,8:17:09 PM,Customer Care Call,Brandon,Mississippi,39047,Solved,No;;,Closed,8,disney data usage charges,Billing
358865,Disney Bandwidth Billing Issue,23/06/2015,2015-06-23,3:12:16 PM,Customer Care Call,Brandon,Mississippi,39047,Solved,No;;,Closed,6,disney bandwidth billing issue,Billing
